customer_id,order_id,order_date,year,category,city,payment_mode,sales_amount
AMZ_CUST_0551,901084,2019-12-24,2019,Home Appliances,Bangalore,COD,55044
AMZ_CUST_0551,901085,2019-12-22,2019,Sports,Mumbai,Credit Card,54325
AMZ_CUST_0552,901086,2019-07-13,2019,Mobiles,Hyderabad,Credit Card,56678
AMZ_CUST_0552,901087,2019-05-15,2019,Mobiles,Bangalore,COD,12846
AMZ_CUST_0552,901088,2019-06-25,2019,Fashion,Bangalore,UPI,43988
AMZ_CUST_0553,901089,2019-11-06,2019,Home Appliances,Chennai,COD,8108
AMZ_CUST_0553,901090,2019-12-14,2019,Kids,Delhi,UPI,57416
AMZ_CUST_0554,901091,2019-05-13,2019,Kids,Chennai,EMI,41656
AMZ_CUST_0554,901092,2019-12-22,2019,Mobiles,Hyderabad,EMI,50892
AMZ_CUST_0554,901093,2019-07-20,2019,Mobiles,Kolkata,Credit Card,84204
AMZ_CUST_0555,901094,2019-01-05,2019,Fashion,Delhi,UPI,65636
AMZ_CUST_0555,901095,2019-01-04,2019,Sports,Kolkata,EMI,26543
AMZ_CUST_0555,901096,2019-02-15,2019,Kids,Jaipur,Credit Card,11215
AMZ_CUST_0556,901097,2019-10-25,2019,Sports,Kolkata,COD,18934
AMZ_CUST_0557,901098,2019-06-23,2019,Sports,Jaipur,Debit Card,20149
AMZ_CUST_0557,901099,2019-11-27,2019,Electronics,Ahmedabad,Credit Card,20419
AMZ_CUST_0557,901100,2019-01-10,2019,Home Appliances,Hyderabad,COD,27335
AMZ_CUST_0558,901101,2019-11-05,2019,Fashion,Jaipur,Debit Card,17849
AMZ_CUST_0559,901102,2019-09-02,2019,Mobiles,Mumbai,Credit Card,76327
AMZ_CUST_0559,901103,2019-11-20,2019,Mobiles,Mumbai,Credit Card,86919
AMZ_CUST_0560,901104,2019-06-18,2019,Electronics,Kolkata,Credit Card,3148
AMZ_CUST_0561,901105,2019-02-12,2019,Sports,Mumbai,UPI,81652
AMZ_CUST_0562,901106,2019-06-24,2019,Kids,Mumbai,UPI,74464
AMZ_CUST_0562,901107,2019-03-27,2019,Fashion,Chennai,EMI,29778
AMZ_CUST_0563,901108,2019-10-04,2019,Electronics,Hyderabad,UPI,16849
AMZ_CUST_0563,901109,2019-04-13,2019,Kids,Bangalore,Credit Card,56025
AMZ_CUST_0564,901110,2019-12-06,2019,Mobiles,Pune,UPI,12204
AMZ_CUST_0564,901111,2019-01-16,2019,Kids,Hyderabad,COD,26575
AMZ_CUST_0565,901112,2019-12-15,2019,Sports,Ahmedabad,COD,86947
AMZ_CUST_0565,901113,2019-05-21,2019,Electronics,Chennai,EMI,89690
AMZ_CUST_0566,901114,2019-07-15,2019,Mobiles,Pune,Credit Card,64343
AMZ_CUST_0566,901115,2019-05-15,2019,Kids,Pune,UPI,47468
AMZ_CUST_0567,901116,2019-08-05,2019,Fashion,Kolkata,EMI,65610
AMZ_CUST_0567,901117,2019-08-19,2019,Mobiles,Kolkata,COD,22179
AMZ_CUST_0567,901118,2019-08-11,2019,Kids,Kolkata,EMI,74836
AMZ_CUST_0568,901119,2019-01-08,2019,Fashion,Ahmedabad,Credit Card,13579
AMZ_CUST_0569,901120,2019-05-09,2019,Mobiles,Bangalore,COD,3942
AMZ_CUST_0569,901121,2019-08-10,2019,Fashion,Coimbatore,EMI,60106
AMZ_CUST_0570,901122,2019-04-27,2019,Kids,Ahmedabad,Credit Card,9072
AMZ_CUST_0570,901123,2019-02-25,2019,Sports,Jaipur,UPI,36455
AMZ_CUST_0570,901124,2019-04-23,2019,Kids,Chennai,Debit Card,79551
AMZ_CUST_0571,901125,2019-02-02,2019,Sports,Pune,COD,44374
AMZ_CUST_0571,901126,2019-07-19,2019,Mobiles,Jaipur,COD,74023
AMZ_CUST_0571,901127,2019-04-18,2019,Electronics,Pune,COD,70863
AMZ_CUST_0572,901128,2019-08-06,2019,Home Appliances,Hyderabad,UPI,65246
AMZ_CUST_0572,901129,2019-09-26,2019,Home Appliances,Pune,UPI,40918
AMZ_CUST_0572,901130,2019-02-23,2019,Kids,Delhi,Debit Card,23594
AMZ_CUST_0573,901131,2019-10-09,2019,Sports,Pune,EMI,57870
AMZ_CUST_0574,901132,2019-08-26,2019,Kids,Coimbatore,UPI,68963
AMZ_CUST_0574,901133,2019-03-24,2019,Mobiles,Mumbai,Credit Card,45302
AMZ_CUST_0575,901134,2019-04-25,2019,Home Appliances,Bangalore,Debit Card,82084
AMZ_CUST_0575,901135,2019-12-25,2019,Home Appliances,Pune,Debit Card,18320
AMZ_CUST_0575,901136,2019-02-05,2019,Mobiles,Mumbai,Credit Card,79777
AMZ_CUST_0576,901137,2019-10-19,2019,Fashion,Pune,Credit Card,82042
AMZ_CUST_0576,901138,2019-01-17,2019,Mobiles,Pune,EMI,36382
AMZ_CUST_0576,901139,2019-02-07,2019,Mobiles,Bangalore,Credit Card,65766
AMZ_CUST_0577,901140,2019-08-19,2019,Electronics,Delhi,Credit Card,45893
AMZ_CUST_0577,901141,2019-10-23,2019,Kids,Hyderabad,Debit Card,75629
AMZ_CUST_0578,901142,2019-12-25,2019,Mobiles,Mumbai,Credit Card,2046
AMZ_CUST_0578,901143,2019-04-08,2019,Home Appliances,Jaipur,Debit Card,44371
AMZ_CUST_0578,901144,2019-04-22,2019,Electronics,Kolkata,EMI,18889
AMZ_CUST_0579,901145,2019-07-14,2019,Fashion,Delhi,Debit Card,36885
AMZ_CUST_0579,901146,2019-08-02,2019,Sports,Delhi,COD,47830
AMZ_CUST_0579,901147,2019-06-27,2019,Home Appliances,Ahmedabad,Debit Card,46957
AMZ_CUST_0580,901148,2019-04-06,2019,Electronics,Delhi,Debit Card,62416
AMZ_CUST_0580,901149,2019-05-25,2019,Mobiles,Chennai,EMI,82852
AMZ_CUST_0581,901150,2019-08-20,2019,Electronics,Hyderabad,Credit Card,70761
AMZ_CUST_0582,901151,2019-05-01,2019,Electronics,Pune,Credit Card,9819
AMZ_CUST_0583,901152,2019-06-13,2019,Sports,Kolkata,Credit Card,82113
AMZ_CUST_0583,901153,2019-08-19,2019,Electronics,Hyderabad,UPI,29779
AMZ_CUST_0584,901154,2019-05-05,2019,Fashion,Ahmedabad,EMI,8692
AMZ_CUST_0584,901155,2019-10-02,2019,Sports,Hyderabad,EMI,75061
AMZ_CUST_0585,901156,2019-07-27,2019,Electronics,Bangalore,EMI,42459
AMZ_CUST_0586,901157,2019-09-20,2019,Kids,Jaipur,UPI,51650
AMZ_CUST_0586,901158,2019-11-12,2019,Fashion,Bangalore,Debit Card,7271
AMZ_CUST_0586,901159,2019-11-01,2019,Electronics,Pune,Credit Card,33891
AMZ_CUST_0587,901160,2019-01-26,2019,Home Appliances,Delhi,Debit Card,33770
AMZ_CUST_0587,901161,2019-04-02,2019,Mobiles,Hyderabad,EMI,19783
AMZ_CUST_0587,901162,2019-05-22,2019,Mobiles,Delhi,UPI,23414
AMZ_CUST_0588,901163,2019-11-06,2019,Electronics,Bangalore,UPI,56422
AMZ_CUST_0589,901164,2019-01-03,2019,Mobiles,Delhi,UPI,67431
AMZ_CUST_0590,901165,2019-10-18,2019,Sports,Delhi,Debit Card,38715
AMZ_CUST_0590,901166,2019-11-07,2019,Kids,Bangalore,Credit Card,9113
AMZ_CUST_0591,901167,2019-03-18,2019,Kids,Mumbai,Debit Card,79012
AMZ_CUST_0591,901168,2019-05-01,2019,Sports,Jaipur,Debit Card,26850
AMZ_CUST_0591,901169,2019-12-14,2019,Mobiles,Mumbai,UPI,54534
AMZ_CUST_0592,901170,2019-01-23,2019,Electronics,Bangalore,Credit Card,46034
AMZ_CUST_0593,901171,2019-08-02,2019,Kids,Hyderabad,Credit Card,47988
AMZ_CUST_0594,901172,2019-06-10,2019,Electronics,Bangalore,EMI,86969
AMZ_CUST_0594,901173,2019-11-03,2019,Kids,Hyderabad,Debit Card,59905
AMZ_CUST_0595,901174,2019-02-08,2019,Electronics,Pune,Credit Card,34959
AMZ_CUST_0595,901175,2019-02-12,2019,Sports,Hyderabad,COD,62314
AMZ_CUST_0595,901176,2019-08-13,2019,Mobiles,Delhi,UPI,9212
AMZ_CUST_0596,901177,2019-08-07,2019,Fashion,Kolkata,COD,63017
AMZ_CUST_0596,901178,2019-07-12,2019,Mobiles,Bangalore,UPI,61841
AMZ_CUST_0596,901179,2019-04-20,2019,Electronics,Mumbai,UPI,18115
AMZ_CUST_0597,901180,2019-11-21,2019,Sports,Hyderabad,Credit Card,76284
AMZ_CUST_0597,901181,2019-03-18,2019,Home Appliances,Jaipur,Debit Card,54561
AMZ_CUST_0597,901182,2019-07-10,2019,Mobiles,Kolkata,COD,26392
AMZ_CUST_0598,901183,2019-06-01,2019,Mobiles,Delhi,Credit Card,56409
AMZ_CUST_0599,901184,2019-12-14,2019,Electronics,Hyderabad,COD,73997
AMZ_CUST_0600,901185,2019-09-24,2019,Mobiles,Bangalore,UPI,72473
AMZ_CUST_0600,901186,2019-01-22,2019,Fashion,Mumbai,EMI,61054
AMZ_CUST_0600,901187,2019-05-09,2019,Home Appliances,Coimbatore,Credit Card,10476
AMZ_CUST_0601,901188,2019-02-23,2019,Electronics,Chennai,UPI,48554
AMZ_CUST_0601,901189,2019-11-14,2019,Sports,Ahmedabad,UPI,13104
AMZ_CUST_0602,901190,2019-07-20,2019,Electronics,Bangalore,Credit Card,79010
AMZ_CUST_0602,901191,2019-06-27,2019,Sports,Bangalore,COD,19629
AMZ_CUST_0603,901192,2019-03-18,2019,Mobiles,Pune,COD,74154
AMZ_CUST_0603,901193,2019-03-22,2019,Electronics,Bangalore,COD,84455
AMZ_CUST_0604,901194,2019-02-25,2019,Home Appliances,Pune,UPI,46324
AMZ_CUST_0605,901195,2019-07-15,2019,Home Appliances,Mumbai,EMI,6827
AMZ_CUST_0605,901196,2019-01-07,2019,Sports,Bangalore,EMI,88604
AMZ_CUST_0606,901197,2019-02-23,2019,Kids,Chennai,Debit Card,8614
AMZ_CUST_0607,901198,2019-12-23,2019,Fashion,Ahmedabad,COD,42942
AMZ_CUST_0607,901199,2019-09-18,2019,Kids,Mumbai,UPI,69190
AMZ_CUST_0607,901200,2019-09-22,2019,Home Appliances,Kolkata,EMI,84175
AMZ_CUST_0608,901201,2019-09-23,2019,Kids,Coimbatore,COD,28623
AMZ_CUST_0608,901202,2019-02-02,2019,Kids,Delhi,Credit Card,87191
AMZ_CUST_0608,901203,2019-07-12,2019,Kids,Delhi,Debit Card,57974
AMZ_CUST_0609,901204,2019-09-02,2019,Sports,Kolkata,EMI,55637
AMZ_CUST_0609,901205,2019-07-01,2019,Mobiles,Kolkata,EMI,73357
AMZ_CUST_0610,901206,2019-05-26,2019,Home Appliances,Delhi,UPI,17363
AMZ_CUST_0611,901207,2019-05-15,2019,Home Appliances,Pune,Credit Card,49247
AMZ_CUST_0611,901208,2019-04-16,2019,Fashion,Jaipur,EMI,54702
AMZ_CUST_0612,901209,2019-09-27,2019,Electronics,Mumbai,Debit Card,8563
AMZ_CUST_0612,901210,2019-01-26,2019,Kids,Hyderabad,COD,16983
AMZ_CUST_0612,901211,2019-06-06,2019,Kids,Jaipur,Credit Card,69890
AMZ_CUST_0613,901212,2019-10-07,2019,Fashion,Coimbatore,Credit Card,51082
AMZ_CUST_0613,901213,2019-01-03,2019,Kids,Delhi,Debit Card,89762
AMZ_CUST_0613,901214,2019-08-05,2019,Electronics,Jaipur,Debit Card,59451
AMZ_CUST_0614,901215,2019-08-04,2019,Fashion,Pune,UPI,47648
AMZ_CUST_0614,901216,2019-07-27,2019,Sports,Bangalore,COD,23789
AMZ_CUST_0615,901217,2019-11-18,2019,Kids,Jaipur,Debit Card,81572
AMZ_CUST_0615,901218,2019-11-20,2019,Sports,Chennai,UPI,24045
AMZ_CUST_0615,901219,2019-05-02,2019,Kids,Jaipur,EMI,13162
AMZ_CUST_0616,901220,2019-03-17,2019,Kids,Kolkata,Credit Card,12463
AMZ_CUST_0616,901221,2019-03-03,2019,Fashion,Mumbai,COD,13965
AMZ_CUST_0617,901222,2019-04-05,2019,Sports,Coimbatore,EMI,16051
AMZ_CUST_0617,901223,2019-02-26,2019,Fashion,Mumbai,EMI,21410
AMZ_CUST_0617,901224,2019-05-13,2019,Electronics,Mumbai,UPI,62747
AMZ_CUST_0618,901225,2019-12-23,2019,Fashion,Coimbatore,Credit Card,21698
AMZ_CUST_0619,901226,2019-10-16,2019,Home Appliances,Bangalore,EMI,50323
AMZ_CUST_0619,901227,2019-09-09,2019,Kids,Jaipur,EMI,81736
AMZ_CUST_0619,901228,2019-09-16,2019,Home Appliances,Mumbai,Credit Card,3364
AMZ_CUST_0620,901229,2019-04-07,2019,Kids,Bangalore,Credit Card,31177
AMZ_CUST_0620,901230,2019-10-27,2019,Mobiles,Pune,UPI,25673
AMZ_CUST_0621,901231,2019-10-24,2019,Kids,Mumbai,COD,23237
AMZ_CUST_0622,901232,2019-09-19,2019,Sports,Mumbai,EMI,53751
AMZ_CUST_0623,901233,2019-05-12,2019,Kids,Hyderabad,Credit Card,5828
AMZ_CUST_0624,901234,2019-09-13,2019,Kids,Jaipur,UPI,30524
AMZ_CUST_0624,901235,2019-12-10,2019,Electronics,Pune,COD,4300
AMZ_CUST_0624,901236,2019-08-14,2019,Home Appliances,Kolkata,COD,50218
AMZ_CUST_0625,901237,2019-03-20,2019,Home Appliances,Ahmedabad,Debit Card,28692
AMZ_CUST_0625,901238,2019-12-23,2019,Sports,Delhi,UPI,82804
AMZ_CUST_0625,901239,2019-12-03,2019,Kids,Kolkata,Debit Card,86234
AMZ_CUST_0626,901240,2019-06-20,2019,Fashion,Kolkata,COD,23127
AMZ_CUST_0627,901241,2019-02-15,2019,Kids,Coimbatore,Debit Card,84274
AMZ_CUST_0627,901242,2019-02-04,2019,Home Appliances,Pune,Debit Card,8557
AMZ_CUST_0628,901243,2019-06-06,2019,Mobiles,Jaipur,UPI,27463
AMZ_CUST_0628,901244,2019-01-02,2019,Electronics,Delhi,EMI,26573
AMZ_CUST_0628,901245,2019-12-14,2019,Sports,Jaipur,Debit Card,4711
AMZ_CUST_0629,901246,2019-11-15,2019,Kids,Pune,Debit Card,36181
AMZ_CUST_0629,901247,2019-09-19,2019,Fashion,Ahmedabad,EMI,39319
AMZ_CUST_0630,901248,2019-08-15,2019,Home Appliances,Delhi,Debit Card,25004
AMZ_CUST_0631,901249,2019-09-17,2019,Kids,Bangalore,Credit Card,9448
AMZ_CUST_0631,901250,2019-08-15,2019,Kids,Ahmedabad,Credit Card,40294
AMZ_CUST_0631,901251,2019-09-13,2019,Home Appliances,Kolkata,EMI,24359
AMZ_CUST_0632,901252,2019-10-20,2019,Mobiles,Mumbai,Credit Card,20577
AMZ_CUST_0632,901253,2019-10-03,2019,Kids,Pune,Credit Card,62347
AMZ_CUST_0632,901254,2019-10-01,2019,Home Appliances,Mumbai,UPI,17365
AMZ_CUST_0633,901255,2019-10-04,2019,Fashion,Jaipur,UPI,69656
AMZ_CUST_0634,901256,2019-05-19,2019,Fashion,Mumbai,Debit Card,9101
AMZ_CUST_0635,901257,2019-07-22,2019,Home Appliances,Hyderabad,Credit Card,28035
AMZ_CUST_0635,901258,2019-02-03,2019,Sports,Delhi,UPI,18968
AMZ_CUST_0636,901259,2019-05-22,2019,Home Appliances,Coimbatore,EMI,19783
AMZ_CUST_0637,901260,2019-08-24,2019,Mobiles,Kolkata,Credit Card,84647
AMZ_CUST_0637,901261,2019-11-16,2019,Kids,Chennai,Credit Card,56151
AMZ_CUST_0637,901262,2019-05-08,2019,Electronics,Coimbatore,Credit Card,79664
AMZ_CUST_0638,901263,2019-04-19,2019,Home Appliances,Chennai,EMI,82273
AMZ_CUST_0639,901264,2019-01-05,2019,Sports,Ahmedabad,Credit Card,40904
AMZ_CUST_0640,901265,2019-09-08,2019,Kids,Mumbai,COD,58569
AMZ_CUST_0640,901266,2019-08-16,2019,Sports,Mumbai,EMI,7628
AMZ_CUST_0640,901267,2019-02-02,2019,Fashion,Jaipur,Debit Card,81903
AMZ_CUST_0641,901268,2019-12-02,2019,Sports,Coimbatore,EMI,46940
AMZ_CUST_0642,901269,2019-07-17,2019,Home Appliances,Delhi,COD,72759
AMZ_CUST_0642,901270,2019-11-15,2019,Electronics,Jaipur,COD,58536
AMZ_CUST_0643,901271,2019-04-09,2019,Fashion,Mumbai,Debit Card,44972
AMZ_CUST_0643,901272,2019-05-26,2019,Mobiles,Bangalore,EMI,11509
AMZ_CUST_0644,901273,2019-08-07,2019,Mobiles,Pune,Debit Card,41764
AMZ_CUST_0644,901274,2019-08-17,2019,Sports,Coimbatore,Credit Card,89058
AMZ_CUST_0645,901275,2019-12-13,2019,Sports,Pune,EMI,27752
AMZ_CUST_0645,901276,2019-12-14,2019,Fashion,Chennai,EMI,12804
AMZ_CUST_0645,901277,2019-10-18,2019,Fashion,Hyderabad,COD,5872
AMZ_CUST_0646,901278,2019-09-21,2019,Kids,Ahmedabad,UPI,73267
AMZ_CUST_0646,901279,2019-06-05,2019,Fashion,Coimbatore,EMI,54144
AMZ_CUST_0646,901280,2019-07-15,2019,Home Appliances,Kolkata,Credit Card,26435
AMZ_CUST_0647,901281,2019-01-26,2019,Kids,Hyderabad,Credit Card,19426
AMZ_CUST_0648,901282,2019-01-02,2019,Fashion,Ahmedabad,Credit Card,51731
AMZ_CUST_0648,901283,2019-02-21,2019,Sports,Chennai,Credit Card,23740
AMZ_CUST_0649,901284,2019-12-22,2019,Mobiles,Delhi,Debit Card,16685
AMZ_CUST_0649,901285,2019-01-19,2019,Home Appliances,Hyderabad,UPI,24685
AMZ_CUST_0650,901286,2019-07-26,2019,Mobiles,Hyderabad,COD,16283
AMZ_CUST_0650,901287,2019-07-03,2019,Sports,Hyderabad,UPI,30291
AMZ_CUST_0650,901288,2019-05-18,2019,Mobiles,Jaipur,EMI,48014
AMZ_CUST_0651,901289,2019-01-18,2019,Fashion,Coimbatore,COD,40728
AMZ_CUST_0652,901290,2019-03-08,2019,Kids,Hyderabad,Credit Card,46180
AMZ_CUST_0652,901291,2019-05-19,2019,Electronics,Delhi,UPI,40847
AMZ_CUST_0652,901292,2019-07-11,2019,Electronics,Pune,Credit Card,38862
AMZ_CUST_0653,901293,2019-10-10,2019,Electronics,Coimbatore,UPI,33882
AMZ_CUST_0653,901294,2019-09-27,2019,Fashion,Delhi,UPI,61835
AMZ_CUST_0653,901295,2019-09-11,2019,Electronics,Pune,Credit Card,68698
AMZ_CUST_0654,901296,2019-09-19,2019,Electronics,Chennai,UPI,75705
AMZ_CUST_0654,901297,2019-01-07,2019,Electronics,Delhi,COD,74107
AMZ_CUST_0655,901298,2019-08-25,2019,Sports,Chennai,Credit Card,35657
AMZ_CUST_0656,901299,2019-01-16,2019,Fashion,Ahmedabad,UPI,65555
AMZ_CUST_0656,901300,2019-03-23,2019,Electronics,Chennai,UPI,77623
AMZ_CUST_0657,901301,2019-12-22,2019,Sports,Chennai,UPI,2499
AMZ_CUST_0657,901302,2019-11-13,2019,Electronics,Hyderabad,COD,47963
AMZ_CUST_0657,901303,2019-05-10,2019,Sports,Chennai,Debit Card,29814
AMZ_CUST_0658,901304,2019-01-08,2019,Sports,Coimbatore,Credit Card,49624
AMZ_CUST_0659,901305,2019-10-17,2019,Sports,Jaipur,Credit Card,46770
AMZ_CUST_0660,901306,2019-07-11,2019,Fashion,Chennai,Credit Card,15258
AMZ_CUST_0660,901307,2019-04-19,2019,Home Appliances,Coimbatore,EMI,11902
AMZ_CUST_0660,901308,2019-06-11,2019,Home Appliances,Hyderabad,UPI,81620
AMZ_CUST_0661,901309,2019-10-25,2019,Sports,Delhi,Credit Card,43786
AMZ_CUST_0662,901310,2019-06-14,2019,Mobiles,Coimbatore,Credit Card,31710
AMZ_CUST_0662,901311,2019-11-20,2019,Electronics,Jaipur,UPI,38423
AMZ_CUST_0662,901312,2019-04-08,2019,Fashion,Delhi,COD,85317
AMZ_CUST_0663,901313,2019-06-20,2019,Sports,Delhi,Debit Card,73656
AMZ_CUST_0663,901314,2019-02-01,2019,Home Appliances,Coimbatore,Debit Card,85934
AMZ_CUST_0664,901315,2019-12-07,2019,Kids,Bangalore,COD,41687
AMZ_CUST_0664,901316,2019-08-11,2019,Kids,Coimbatore,COD,81696
AMZ_CUST_0665,901317,2019-10-10,2019,Electronics,Bangalore,COD,53753
AMZ_CUST_0666,901318,2019-04-14,2019,Sports,Chennai,EMI,79612
AMZ_CUST_0666,901319,2019-01-14,2019,Home Appliances,Pune,UPI,35639
AMZ_CUST_0666,901320,2019-05-17,2019,Mobiles,Mumbai,Credit Card,53722
AMZ_CUST_0667,901321,2019-01-27,2019,Kids,Mumbai,Credit Card,8784
AMZ_CUST_0667,901322,2019-10-06,2019,Mobiles,Pune,Credit Card,9419
AMZ_CUST_0667,901323,2019-12-16,2019,Mobiles,Mumbai,COD,44124
AMZ_CUST_0668,901324,2019-01-27,2019,Mobiles,Kolkata,COD,10448
AMZ_CUST_0668,901325,2019-07-25,2019,Electronics,Ahmedabad,COD,41567
AMZ_CUST_0669,901326,2019-03-15,2019,Sports,Pune,Debit Card,2556
AMZ_CUST_0669,901327,2019-09-21,2019,Home Appliances,Jaipur,Debit Card,45058
AMZ_CUST_0669,901328,2019-07-14,2019,Electronics,Bangalore,Debit Card,22236
AMZ_CUST_0670,901329,2019-04-01,2019,Kids,Hyderabad,Debit Card,55479
AMZ_CUST_0671,901330,2019-11-04,2019,Home Appliances,Delhi,Debit Card,42215
AMZ_CUST_0671,901331,2019-01-17,2019,Electronics,Mumbai,Credit Card,40137
AMZ_CUST_0671,901332,2019-12-27,2019,Kids,Chennai,Debit Card,69282
AMZ_CUST_0672,901333,2019-03-10,2019,Home Appliances,Chennai,Credit Card,3107
AMZ_CUST_0672,901334,2019-05-10,2019,Fashion,Bangalore,COD,38846
AMZ_CUST_0672,901335,2019-02-01,2019,Home Appliances,Ahmedabad,Credit Card,14432
AMZ_CUST_0673,901336,2019-11-12,2019,Sports,Bangalore,Credit Card,70648
AMZ_CUST_0673,901337,2019-07-26,2019,Kids,Kolkata,Credit Card,19046
AMZ_CUST_0674,901338,2019-03-03,2019,Electronics,Pune,COD,10806
AMZ_CUST_0674,901339,2019-12-18,2019,Sports,Hyderabad,COD,51471
AMZ_CUST_0674,901340,2019-03-12,2019,Fashion,Chennai,UPI,21054
AMZ_CUST_0675,901341,2019-04-05,2019,Home Appliances,Pune,Debit Card,67394
AMZ_CUST_0675,901342,2019-04-01,2019,Home Appliances,Delhi,COD,17647
AMZ_CUST_0675,901343,2019-09-05,2019,Mobiles,Hyderabad,COD,9471
AMZ_CUST_0676,901344,2019-08-14,2019,Fashion,Mumbai,UPI,41009
AMZ_CUST_0676,901345,2019-01-26,2019,Kids,Ahmedabad,UPI,15744
AMZ_CUST_0676,901346,2019-11-03,2019,Fashion,Coimbatore,EMI,41712
AMZ_CUST_0677,901347,2019-04-21,2019,Mobiles,Jaipur,EMI,56787
AMZ_CUST_0678,901348,2019-05-09,2019,Kids,Delhi,COD,8497
AMZ_CUST_0679,901349,2019-03-17,2019,Kids,Coimbatore,EMI,35382
AMZ_CUST_0680,901350,2019-05-11,2019,Electronics,Kolkata,EMI,41534
AMZ_CUST_0680,901351,2019-04-02,2019,Sports,Coimbatore,Debit Card,49963
AMZ_CUST_0680,901352,2019-04-19,2019,Home Appliances,Ahmedabad,Credit Card,56626
AMZ_CUST_0681,901353,2019-02-09,2019,Home Appliances,Pune,EMI,41121
AMZ_CUST_0682,901354,2019-06-27,2019,Mobiles,Pune,Debit Card,85097
AMZ_CUST_0682,901355,2019-07-02,2019,Home Appliances,Ahmedabad,EMI,59425
AMZ_CUST_0683,901356,2019-06-14,2019,Home Appliances,Mumbai,EMI,46468
AMZ_CUST_0683,901357,2019-08-06,2019,Electronics,Jaipur,UPI,21294
AMZ_CUST_0684,901358,2019-01-25,2019,Fashion,Chennai,UPI,17503
AMZ_CUST_0684,901359,2019-03-17,2019,Kids,Mumbai,EMI,73223
AMZ_CUST_0684,901360,2019-02-08,2019,Home Appliances,Coimbatore,Debit Card,11407
AMZ_CUST_0685,901361,2019-09-23,2019,Mobiles,Mumbai,Debit Card,15906
AMZ_CUST_0686,901362,2019-03-22,2019,Home Appliances,Bangalore,COD,82120
AMZ_CUST_0687,901363,2019-02-07,2019,Kids,Pune,EMI,82849
AMZ_CUST_0688,901364,2019-10-14,2019,Home Appliances,Bangalore,EMI,87490
AMZ_CUST_0688,901365,2019-09-07,2019,Home Appliances,Ahmedabad,EMI,31209
AMZ_CUST_0688,901366,2019-02-02,2019,Kids,Coimbatore,COD,89132
AMZ_CUST_0689,901367,2019-02-14,2019,Home Appliances,Mumbai,COD,28585
AMZ_CUST_0689,901368,2019-02-18,2019,Fashion,Delhi,EMI,85493
AMZ_CUST_0689,901369,2019-11-20,2019,Kids,Delhi,COD,31203
AMZ_CUST_0690,901370,2019-07-22,2019,Home Appliances,Delhi,UPI,22083
AMZ_CUST_0690,901371,2019-04-08,2019,Fashion,Jaipur,EMI,49094
AMZ_CUST_0690,901372,2019-12-05,2019,Fashion,Coimbatore,EMI,35822
AMZ_CUST_0691,901373,2019-07-19,2019,Sports,Bangalore,Debit Card,12376
AMZ_CUST_0692,901374,2019-03-02,2019,Home Appliances,Chennai,Credit Card,29718
AMZ_CUST_0693,901375,2019-10-22,2019,Mobiles,Chennai,COD,68963
AMZ_CUST_0693,901376,2019-07-06,2019,Electronics,Hyderabad,COD,50698
AMZ_CUST_0693,901377,2019-06-04,2019,Sports,Jaipur,UPI,76348
AMZ_CUST_0694,901378,2019-03-21,2019,Kids,Ahmedabad,Credit Card,65057
AMZ_CUST_0694,901379,2019-07-07,2019,Mobiles,Coimbatore,Credit Card,72456
AMZ_CUST_0694,901380,2019-06-25,2019,Sports,Coimbatore,UPI,47101
AMZ_CUST_0695,901381,2019-10-25,2019,Kids,Pune,Credit Card,46719
AMZ_CUST_0696,901382,2019-01-27,2019,Home Appliances,Jaipur,Debit Card,68790
AMZ_CUST_0696,901383,2019-05-11,2019,Fashion,Coimbatore,Credit Card,59156
AMZ_CUST_0696,901384,2019-06-08,2019,Sports,Delhi,EMI,55743
AMZ_CUST_0697,901385,2019-12-22,2019,Home Appliances,Coimbatore,EMI,33809
AMZ_CUST_0697,901386,2019-12-02,2019,Home Appliances,Kolkata,Credit Card,61838
AMZ_CUST_0698,901387,2019-07-02,2019,Electronics,Coimbatore,Debit Card,62975
AMZ_CUST_0698,901388,2019-09-20,2019,Kids,Mumbai,Credit Card,58204
AMZ_CUST_0698,901389,2019-04-06,2019,Kids,Coimbatore,UPI,36469
AMZ_CUST_0699,901390,2019-03-07,2019,Sports,Bangalore,Credit Card,6836
AMZ_CUST_0700,901391,2019-02-14,2019,Mobiles,Coimbatore,EMI,52696
AMZ_CUST_0700,901392,2019-03-23,2019,Fashion,Jaipur,Debit Card,35455
AMZ_CUST_0700,901393,2019-04-02,2019,Sports,Chennai,COD,41871
AMZ_CUST_0701,901394,2019-08-25,2019,Fashion,Jaipur,UPI,68883
AMZ_CUST_0702,901395,2019-01-02,2019,Kids,Mumbai,Debit Card,21017
AMZ_CUST_0703,901396,2019-03-05,2019,Home Appliances,Chennai,COD,3704
AMZ_CUST_0703,901397,2019-06-12,2019,Fashion,Coimbatore,EMI,74209
AMZ_CUST_0704,901398,2019-03-09,2019,Kids,Jaipur,EMI,65040
AMZ_CUST_0705,901399,2019-08-23,2019,Electronics,Hyderabad,UPI,6549
AMZ_CUST_0705,901400,2019-10-02,2019,Kids,Chennai,Credit Card,70984
AMZ_CUST_0706,901401,2019-05-22,2019,Home Appliances,Delhi,Debit Card,6446
AMZ_CUST_0706,901402,2019-08-05,2019,Electronics,Chennai,EMI,59622
